Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Wind Chill,NO,NO2,NOx,O3,PM25
23.1,13.8,55.0,9.0,5.0,16.1,100.36,,1,12,13,42,5
22.7,14.5,59.0,8.0,5.0,16.1,100.38,,0,13,13,40,8
20.4,15.2,72.0,7.0,9.0,16.1,100.42,,0,13,13,29,6
23.2,8.7,39.0,3.0,15.0,16.1,100.47,,0,10,10,23,6
22.5,8.4,40.0,35.0,11.0,16.1,100.49,,0,9,9,20,7
21.6,8.4,42.0,35.0,15.0,16.1,100.52,,0,9,10,19,5
20.4,9.4,49.0,32.0,9.0,16.1,100.51,,0,7,8,19,5
17.9,11.2,65.0,30.0,8.0,16.1,100.55,,1,13,15,13,4
15.9,11.9,77.0,28.0,8.0,16.1,100.59,,0,11,12,14,12
15.3,11.9,80.0,26.0,9.0,16.1,100.58,,6,20,26,3,4
15.6,11.2,75.0,27.0,9.0,16.1,100.62,,2,19,20,2,5
16.4,10.8,69.0,32.0,5.0,16.1,100.66,,8,20,28,2,5
16.7,10.3,66.0,29.0,8.0,16.1,100.64,,12,21,33,4,6
17.2,11.6,69.0,25.0,9.0,16.1,100.64,,16,25,41,7,9
18.3,12.7,70.0,23.0,11.0,16.1,100.67,,17,26,43,9,8
19.7,13.5,67.0,20.0,8.0,16.1,100.65,,15,23,38,14,8
21.4,14.7,65.0,19.0,15.0,16.1,100.6,,7,17,25,23,7
22.0,15.2,65.0,19.0,13.0,16.1,100.6,,4,14,18,33,10
23.4,15.3,60.0,19.0,13.0,16.1,100.6,,2,8,9,41,11
24.2,14.9,56.0,19.0,13.0,16.1,100.56,,1,8,10,47,11
24.6,15.4,56.0,18.0,17.0,16.1,100.51,,1,9,10,52,10
25.4,14.5,50.0,17.0,18.0,16.1,100.46,,1,8,10,50,8
25.6,14.6,50.0,17.0,18.0,16.1,100.43,,1,11,12,48,7
25.0,15.5,55.0,17.0,17.0,16.1,100.43,,1,10,11,46,6
23.4,16.7,66.0,18.0,17.0,16.1,100.42,,1,10,11,39,3
22.3,16.1,67.0,20.0,22.0,16.1,100.42,,0,8,8,37,2
21.9,15.3,66.0,20.0,21.0,16.1,100.4,,0,8,8,33,4
21.3,15.1,67.0,21.0,22.0,16.1,100.46,,0,10,10,29,8
18.8,15.5,81.0,26.0,8.0,16.1,100.47,,0,19,19,19,9
19.9,15.6,76.0,23.0,9.0,16.1,100.45,,0,18,18,20,7
19.5,14.8,74.0,,0.0,16.1,100.43,,0,16,17,20,5
19.8,15.1,74.0,25.0,8.0,16.1,100.42,,0,12,12,26,6
19.1,15.4,79.0,26.0,8.0,16.1,100.4,,0,10,11,28,8
18.6,15.5,82.0,24.0,8.0,16.1,100.41,,0,9,9,33,7
19.2,16.1,82.0,24.0,5.0,16.1,100.4,,0,10,10,34,6
18.7,15.8,83.0,26.0,4.0,16.1,100.4,,1,13,14,31,5
19.2,16.5,84.0,26.0,8.0,16.1,100.43,,2,14,17,29,5
20.9,17.5,80.0,22.0,9.0,16.1,100.39,,3,14,17,30,5
21.4,17.9,80.0,19.0,13.0,16.1,100.43,,2,13,14,30,4
21.7,18.3,81.0,17.0,11.0,16.1,100.42,,8,22,30,25,6
23.6,18.3,72.0,17.0,15.0,16.1,100.38,,5,17,21,40,8
24.0,19.3,75.0,19.0,9.0,16.1,100.39,,1,10,11,58,9
25.5,19.3,68.0,17.0,13.0,16.1,100.31,,1,9,10,54,9
23.6,19.8,79.0,23.0,5.0,16.1,100.24,,1,6,6,60,9
24.0,19.7,76.0,26.0,5.0,16.1,100.17,,1,6,6,59,9
25.4,18.9,67.0,17.0,15.0,16.1,100.1,,1,6,6,56,9
24.4,18.5,69.0,22.0,26.0,16.1,100.05,,1,5,6,55,10
23.0,16.9,68.0,23.0,22.0,16.1,100.03,,0,5,5,63,12
22.4,16.5,69.0,22.0,26.0,16.1,100.02,,0,5,6,66,13
22.0,17.2,74.0,23.0,21.0,16.1,100.08,,0,7,7,59,11
21.2,17.3,78.0,23.0,18.0,16.1,100.11,,0,8,8,55,13
20.1,17.2,83.0,23.0,13.0,16.1,100.17,,0,10,10,51,14
21.6,18.1,80.0,26.0,13.0,16.1,100.16,,0,9,9,46,14
22.2,18.6,80.0,25.0,8.0,16.1,100.18,,0,6,6,44,14
24.2,19.2,73.0,34.0,9.0,16.1,100.21,,0,6,6,41,13
22.9,17.5,71.0,31.0,8.0,16.1,100.22,,0,5,5,37,10
21.7,17.7,78.0,32.0,8.0,16.1,100.23,,0,5,5,34,10
19.0,16.6,86.0,24.0,5.0,16.1,100.24,,9999,9999,9999,9999,10
17.9,16.1,89.0,26.0,8.0,16.1,100.27,,0,8,8,26,11
17.3,16.0,92.0,26.0,8.0,16.1,100.32,,0,11,12,20,12
20.1,16.0,77.0,31.0,8.0,16.1,100.36,,1,12,13,18,10
21.7,16.2,71.0,30.0,8.0,16.1,100.4,,1,6,7,26,8
24.0,16.1,61.0,30.0,8.0,16.1,100.45,,1,5,5,33,7
24.8,16.8,61.0,22.0,5.0,16.1,100.45,,1,5,6,37,7
25.2,16.6,58.0,17.0,11.0,16.1,100.45,,3,13,16,38,9
24.9,17.6,64.0,15.0,17.0,16.1,100.48,,2,10,12,42,8
24.4,18.2,68.0,18.0,17.0,16.1,100.49,,1,6,7,40,7
23.9,18.3,70.0,19.0,9.0,16.1,100.49,,1,5,6,39,6
24.7,18.1,66.0,18.0,9.0,16.1,100.48,,1,7,8,41,8
26.6,17.3,56.0,18.0,9.0,12.9,100.44,,1,7,8,36,10
25.9,17.5,59.0,19.0,9.0,16.1,100.41,,2,10,11,31,12
24.6,18.8,70.0,20.0,5.0,16.1,100.38,,1,8,9,30,14
25.7,17.1,58.0,20.0,5.0,16.1,100.41,,1,8,9,31,13
24.1,18.3,70.0,25.0,4.0,16.1,100.46,,0,8,9,29,14
22.8,18.3,75.0,,4.0,16.1,100.45,,0,14,14,23,14
22.3,17.9,76.0,,4.0,16.1,100.52,,0,14,14,24,6
24.7,18.4,67.0,33.0,8.0,16.1,100.54,,0,8,9,28,3
23.8,17.5,68.0,4.0,5.0,16.1,100.55,,0,13,14,17,7
22.9,17.2,70.0,,0.0,16.1,100.54,,0,8,8,19,9
20.2,17.7,85.0,20.0,5.0,16.1,100.52,,0,9,10,16,8
19.6,17.1,85.0,,4.0,16.1,100.52,,0,8,8,17,7
18.7,17.4,92.0,17.0,5.0,16.1,100.51,,1,15,15,7,7
18.5,16.9,90.0,16.0,13.0,16.1,100.58,,4,18,22,3,7
18.3,17.0,92.0,,4.0,16.1,100.61,,10,23,34,1,7
20.7,17.2,80.0,27.0,4.0,16.1,100.67,,17,23,40,3,9
24.0,16.8,64.0,,0.0,16.1,100.69,,10,21,31,8,9
25.8,16.5,56.0,,4.0,16.1,100.73,,5,17,22,18,10
26.1,15.9,53.0,20.0,9.0,16.1,100.72,,4,15,19,25,12
26.1,16.9,56.0,18.0,15.0,16.1,100.72,,5,17,21,32,14
26.4,18.4,61.0,18.0,13.0,16.1,100.73,,3,11,14,34,12
26.0,19.2,66.0,20.0,9.0,16.1,100.71,,2,10,12,49,14
25.8,18.9,65.0,19.0,13.0,16.1,100.67,,1,9,10,65,13
27.2,18.4,58.0,18.0,15.0,16.1,100.62,,1,8,9,52,10
29.0,16.9,47.0,17.0,15.0,16.1,100.58,,1,7,8,42,12
28.0,17.4,52.0,18.0,13.0,16.1,100.55,,1,9,10,45,11
28.1,17.3,51.0,18.0,15.0,16.1,100.51,,1,7,7,51,10
27.2,17.2,54.0,,0.0,16.1,100.48,,0,7,7,50,10
26.3,17.2,57.0,23.0,5.0,16.1,100.51,,0,7,7,47,7
25.5,17.8,62.0,25.0,4.0,16.1,100.54,,0,12,13,36,5
24.5,18.6,69.0,30.0,4.0,16.1,100.59,,0,15,16,25,5
25.5,17.4,60.0,31.0,5.0,16.1,100.63,,0,12,13,26,7
27.0,16.4,52.0,36.0,5.0,16.1,100.69,,0,8,8,30,7
25.6,16.6,57.0,33.0,8.0,16.1,100.7,,0,6,6,34,5
25.2,17.0,60.0,32.0,9.0,16.1,100.71,,1,12,12,25,5
20.9,17.4,80.0,18.0,5.0,16.1,100.7,,0,8,8,27,5
21.5,17.8,79.0,33.0,5.0,16.1,100.7,,0,19,20,9,7
22.3,17.3,73.0,33.0,5.0,16.1,100.68,,1,17,18,12,7
21.9,17.3,75.0,,4.0,16.1,100.7,,1,17,18,16,7
22.3,16.5,69.0,31.0,9.0,16.1,100.73,,5,24,29,11,8
23.6,16.3,63.0,29.0,9.0,16.1,100.74,,7,26,33,13,11
23.8,17.3,67.0,24.0,13.0,16.1,100.77,,6,21,27,23,11
24.4,18.0,67.0,18.0,11.0,16.1,100.75,,8,24,32,26,16
25.0,18.8,68.0,18.0,11.0,16.1,100.73,,5,19,24,38,18
25.6,18.2,63.0,19.0,9.0,16.1,100.73,,3,17,20,52,15
25.9,18.6,63.0,18.0,11.0,16.1,100.71,,3,18,20,56,16
28.0,16.3,48.0,17.0,15.0,16.1,100.64,,2,15,17,68,18
28.5,15.4,44.0,18.0,15.0,16.1,100.59,,2,16,17,74,18
29.9,15.4,41.0,17.0,13.0,16.1,100.6,,2,22,24,74,18
29.9,14.7,39.0,12.0,11.0,16.1,100.59,,1,19,20,80,18
29.4,17.2,47.0,10.0,5.0,16.1,100.57,,1,21,22,65,17
28.6,13.4,39.0,,0.0,16.1,100.51,,1,17,18,59,15
26.8,15.1,48.0,6.0,5.0,16.1,100.48,,1,24,25,50,16
25.0,15.7,56.0,7.0,5.0,16.1,100.51,,1,24,25,49,14
23.9,16.6,63.0,17.0,4.0,16.1,100.56,,1,20,21,47,9
24.3,17.2,64.0,7.0,9.0,16.1,100.58,,1,21,22,40,7
23.1,16.9,68.0,9.0,5.0,16.1,100.59,,1,15,16,38,6
22.3,17.0,72.0,7.0,5.0,16.1,100.61,,1,13,14,32,5
21.3,17.2,77.0,9.0,4.0,16.1,100.58,,0,22,23,28,7
22.4,17.7,74.0,8.0,5.0,16.1,100.57,,0,22,22,25,9
21.9,16.9,73.0,7.0,9.0,16.1,100.53,,0,16,16,32,8
22.5,17.6,73.0,11.0,9.0,16.1,100.52,,0,14,15,35,8
21.7,15.9,69.0,7.0,9.0,16.1,100.5,,1,17,17,31,9
22.4,16.8,70.0,10.0,8.0,16.1,100.51,,3,26,29,19,11
23.3,16.4,65.0,,0.0,16.1,100.54,,7,35,42,14,14
24.4,18.6,70.0,8.0,8.0,16.1,100.54,,28,46,74,9,20
26.1,21.0,73.0,5.0,5.0,16.1,100.53,,4,22,26,38,15
26.1,19.9,68.0,19.0,8.0,16.1,100.54,,2,16,18,49,14
26.8,19.0,62.0,20.0,8.0,16.1,100.51,,1,9,11,57,13
28.8,20.2,59.0,15.0,5.0,16.1,100.44,,1,8,9,58,13
27.9,20.5,64.0,7.0,11.0,16.1,100.41,,2,16,18,51,14
27.7,21.1,67.0,6.0,11.0,16.1,100.34,,3,22,25,48,12
27.9,21.9,69.0,7.0,13.0,16.1,100.27,,1,16,17,64,11
28.2,21.0,64.0,11.0,15.0,16.1,100.19,,1,13,14,73,11
27.8,21.0,66.0,12.0,11.0,16.1,100.15,,1,18,19,57,13
27.3,20.0,64.0,14.0,11.0,16.1,100.11,,1,14,15,58,18
26.8,20.5,68.0,17.0,13.0,16.1,100.08,,0,6,7,67,21
25.2,21.1,78.0,26.0,13.0,16.1,100.07,,0,8,9,60,19
24.5,20.7,79.0,25.0,5.0,16.1,100.08,,0,10,10,52,16
24.7,20.9,79.0,20.0,11.0,16.1,100.06,,0,7,7,50,15
23.5,21.0,86.0,25.0,8.0,16.1,100.05,,0,8,8,47,14
23.5,20.7,84.0,24.0,9.0,16.1,100.02,,0,8,9,46,16
23.5,20.7,84.0,25.0,8.0,16.1,99.97,,0,7,7,43,16
25.2,20.1,73.0,27.0,17.0,16.1,99.92,,0,3,3,40,8
25.8,17.9,61.0,31.0,18.0,16.1,99.93,,0,3,3,38,6
25.0,18.3,66.0,30.0,11.0,16.1,99.97,,0,4,5,35,6
23.3,17.6,70.0,27.0,15.0,16.1,100.03,,0,12,12,26,6
22.9,16.0,65.0,27.0,15.0,16.1,100.1,,2,17,19,22,5
23.8,15.7,60.0,29.0,17.0,16.1,100.11,,2,14,17,25,5
25.4,16.0,55.0,30.0,17.0,16.1,100.12,,2,8,10,31,6
27.1,14.0,44.0,30.0,21.0,16.1,100.09,,1,6,7,35,7
28.1,13.5,40.0,28.0,21.0,16.1,100.11,,1,4,5,38,7
27.8,13.4,41.0,25.0,32.0,16.1,100.09,,1,4,5,40,8
27.2,12.0,38.0,25.0,28.0,16.1,100.06,,1,4,5,40,9
26.7,12.8,42.0,25.0,30.0,16.1,100.04,,1,3,4,41,8
27.4,13.3,41.0,25.0,24.0,16.1,100.02,,1,3,4,39,7
28.3,11.9,36.0,27.0,28.0,16.1,99.99,,1,3,4,37,7
27.5,12.1,38.0,25.0,28.0,16.1,100.0,,1,3,4,36,5
28.6,11.3,34.0,27.0,26.0,16.1,100.03,,0,3,4,36,5
26.4,12.2,41.0,26.0,30.0,16.1,100.04,,0,4,4,37,5
25.6,12.2,43.0,26.0,24.0,16.1,100.06,,0,4,4,37,4
22.0,12.4,54.0,26.0,21.0,16.1,100.08,,0,6,6,33,3
17.3,12.3,72.0,23.0,18.0,16.1,100.11,,0,8,8,32,3
19.5,12.7,65.0,26.0,13.0,16.1,100.14,,0,8,8,29,3
18.2,12.9,71.0,26.0,11.0,16.1,100.16,,0,6,6,28,2
22.5,13.2,55.0,31.0,21.0,16.1,100.22,,0,4,5,27,2
21.4,13.2,59.0,29.0,11.0,16.1,100.22,,0,4,4,26,3
20.8,12.6,59.0,30.0,17.0,16.1,100.22,,0,5,5,24,3
19.9,12.7,63.0,29.0,18.0,16.1,100.22,,0,5,5,23,3
19.6,12.7,64.0,30.0,18.0,16.1,100.23,,0,7,7,20,4
18.3,13.1,72.0,25.0,9.0,16.1,100.25,,1,13,14,14,5
16.2,12.8,80.0,24.0,8.0,16.1,100.27,,5,19,24,10,5
18.0,14.3,79.0,22.0,13.0,16.1,100.28,,11,22,33,9,5
19.5,14.2,71.0,25.0,8.0,16.1,100.24,,8,17,25,16,3
20.5,15.6,73.0,23.0,9.0,16.1,100.22,,5,12,17,24,3
21.9,16.4,70.0,21.0,9.0,16.1,100.2,,4,10,14,30,2
23.7,16.3,63.0,18.0,11.0,16.1,100.13,,1,7,8,44,3
24.1,17.2,65.0,17.0,15.0,16.1,100.04,,1,10,11,45,3
26.2,14.2,47.0,25.0,15.0,16.1,99.96,,1,3,4,38,5
25.9,13.1,45.0,24.0,24.0,16.1,99.9,,1,4,5,38,8
24.5,13.0,48.0,22.0,24.0,16.1,99.81,,1,4,5,38,7
22.8,12.6,52.0,24.0,28.0,16.1,99.78,,1,4,5,40,5
23.9,12.8,49.0,24.0,18.0,16.1,99.76,,0,4,4,40,4
26.2,12.2,41.0,26.0,28.0,16.1,99.77,,0,4,4,38,5
26.9,13.1,42.0,31.0,21.0,16.1,99.79,,0,4,4,37,3
26.2,12.2,41.0,29.0,17.0,16.1,99.82,,0,5,5,35,4
25.2,13.7,48.0,28.0,13.0,16.1,99.83,,0,7,7,33,3
20.5,16.6,78.0,28.0,17.0,8.1,99.96,,0,6,7,31,1
19.2,16.7,85.0,26.0,9.0,16.1,99.93,,0,10,10,23,1
15.5,14.4,93.0,20.0,4.0,16.1,99.94,,0,9,9,23,1
15.8,14.8,94.0,27.0,11.0,16.1,99.94,,0,7,7,25,2
14.8,13.7,93.0,22.0,5.0,16.1,99.94,,0,5,5,27,3
18.8,14.7,77.0,31.0,11.0,16.1,99.96,,0,5,5,26,3
18.8,13.9,73.0,30.0,13.0,16.1,100.0,,0,4,4,25,3
17.7,13.1,74.0,27.0,13.0,16.1,100.05,,0,4,4,22,6
18.0,13.3,74.0,28.0,13.0,16.1,100.08,,1,5,6,19,6
18.3,13.8,75.0,25.0,13.0,16.1,100.12,,1,4,5,20,6
20.9,12.9,60.0,30.0,15.0,16.1,100.14,,1,3,4,22,5
22.0,12.7,55.0,30.0,18.0,16.1,100.14,,1,3,3,26,5
21.1,13.0,59.0,22.0,13.0,16.1,100.14,,1,2,3,28,7
20.1,13.7,66.0,19.0,17.0,16.1,100.15,,0,2,3,30,7
20.1,13.2,64.0,20.0,18.0,16.1,100.13,,1,3,3,30,7
21.4,13.5,60.0,19.0,22.0,16.1,100.06,,1,4,5,30,5
22.2,11.9,52.0,24.0,13.0,16.1,100.01,,1,3,4,32,4
21.3,12.9,58.0,20.0,26.0,16.1,99.99,,1,5,6,32,4
20.1,13.2,64.0,20.0,22.0,16.1,99.95,,1,5,6,30,4
23.7,13.1,51.0,9.0,13.0,16.1,99.98,,1,7,7,28,4
21.3,14.5,65.0,7.0,13.0,16.1,100.0,,0,7,8,31,3
20.5,15.1,71.0,7.0,8.0,16.1,100.0,,0,12,12,26,3
19.9,15.8,77.0,,0.0,16.1,100.06,,0,15,15,20,4
18.1,15.4,84.0,24.0,4.0,16.1,100.11,,0,9,9,22,6
16.9,12.0,73.0,21.0,11.0,16.1,100.12,,0,14,14,17,8
16.0,12.2,78.0,25.0,5.0,16.1,100.12,,0,17,17,12,8
16.2,12.8,80.0,,4.0,16.1,100.12,,0,19,19,9,6
15.2,12.4,83.0,23.0,5.0,16.1,100.09,,0,14,14,13,5
13.4,11.6,89.0,25.0,5.0,16.1,100.1,,0,9,9,20,5
15.7,13.0,84.0,29.0,8.0,16.1,100.07,,9999,9999,9999,9999,7
15.3,12.8,85.0,24.0,5.0,16.1,100.08,,0,10,10,18,5
14.9,12.8,87.0,28.0,4.0,16.1,100.04,,0,10,11,18,5
14.4,13.1,92.0,25.0,4.0,16.1,100.07,,2,12,14,17,6
14.9,13.3,90.0,24.0,8.0,16.1,100.12,,3,12,15,17,6
16.9,14.3,85.0,24.0,9.0,16.1,100.13,,4,13,17,19,5
17.9,14.5,80.0,21.0,15.0,16.1,100.14,,2,9,11,28,4
19.5,15.2,76.0,19.0,11.0,16.1,100.05,,1,6,7,36,4
21.4,15.8,70.0,18.0,21.0,16.1,100.04,,1,6,7,38,5
22.2,15.2,64.0,18.0,22.0,16.1,100.01,,1,5,6,43,7
24.0,13.7,52.0,18.0,22.0,16.1,99.92,,1,4,4,44,9
22.8,15.7,64.0,18.0,21.0,16.1,99.85,,1,3,4,51,6
21.0,15.7,71.0,19.0,18.0,16.1,99.82,,0,4,4,51,2
20.3,15.9,76.0,18.0,17.0,16.1,99.76,,0,4,5,49,3
22.7,15.9,65.0,28.0,39.0,16.1,100.06,,0,5,6,50,4
17.9,14.8,82.0,23.0,5.0,16.1,99.68,,0,8,8,44,6
17.2,15.6,90.0,,4.0,16.1,99.59,,0,20,20,30,6
17.7,15.7,88.0,6.0,9.0,16.1,99.46,,0,12,12,41,3
21.5,17.6,78.0,16.0,8.0,16.1,99.42,,0,6,6,45,3
16.4,15.0,91.0,21.0,24.0,16.1,99.49,,0,7,8,41,4
15.7,14.3,91.0,23.0,24.0,16.1,99.49,,0,7,7,39,3
14.6,13.7,94.0,21.0,13.0,16.1,99.44,,0,6,6,42,3
14.9,14.1,95.0,22.0,28.0,16.1,99.47,,0,8,8,36,4
14.4,13.9,97.0,20.0,15.0,16.1,99.41,,0,5,5,40,3
13.2,12.6,96.0,20.0,8.0,16.1,99.45,,0,6,6,36,3
13.6,13.0,96.0,20.0,5.0,12.9,99.51,,0,5,5,39,2
14.1,13.2,94.0,26.0,9.0,16.1,99.59,,0,4,4,41,2
18.0,15.8,87.0,27.0,21.0,16.1,99.57,,0,5,5,41,2
16.2,14.4,89.0,24.0,13.0,16.1,99.62,,0,4,4,44,1
19.0,15.6,80.0,25.0,24.0,16.1,99.64,,0,3,4,44,2
21.5,16.5,73.0,26.0,26.0,16.1,99.66,,0,3,3,43,2
22.1,16.0,68.0,26.0,26.0,16.1,99.71,,1,3,4,43,4
23.1,14.6,58.0,25.0,22.0,16.1,99.7,,1,3,3,42,6
20.7,13.1,61.0,23.0,18.0,16.1,99.7,,1,3,4,40,9
22.4,12.7,54.0,25.0,21.0,16.1,99.74,,0,2,3,39,11
21.9,11.5,51.0,25.0,18.0,16.1,99.74,,0,3,3,39,12
25.5,9.6,36.0,26.0,26.0,16.1,99.73,,0,2,3,38,16
23.2,10.4,44.0,26.0,18.0,16.1,99.73,,1,4,5,36,14
18.8,10.3,57.0,24.0,5.0,16.1,99.7,,1,4,4,36,12
18.9,10.4,57.0,22.0,17.0,16.1,99.75,,0,4,4,35,11
18.8,9.9,56.0,25.0,18.0,16.1,99.79,,0,4,5,32,8
22.6,10.3,45.0,27.0,22.0,16.1,99.83,,0,6,6,27,7
22.5,11.2,48.0,27.0,13.0,16.1,99.91,,0,8,8,24,5
14.5,11.3,81.0,28.0,8.0,16.1,99.94,,0,9,10,21,3
14.0,10.6,80.0,24.0,13.0,16.1,99.95,,0,10,10,19,3
15.4,12.0,80.0,28.0,9.0,16.1,99.92,,0,11,11,16,4
17.6,13.2,75.0,27.0,15.0,16.1,99.95,,0,12,12,13,4
20.1,14.1,68.0,31.0,9.0,16.1,99.99,,0,4,4,23,3
19.5,13.6,68.0,33.0,9.0,16.1,100.05,,0,3,3,26,3
19.2,13.4,69.0,31.0,13.0,16.1,100.06,,0,6,6,23,4
18.9,12.9,68.0,31.0,8.0,16.1,100.09,,0,8,9,20,4
19.1,12.7,66.0,32.0,8.0,16.1,100.16,,1,11,12,19,4
15.2,12.0,81.0,20.0,8.0,16.1,100.22,,3,13,15,17,4
15.4,12.3,82.0,22.0,5.0,16.1,100.24,,4,12,16,20,4
17.9,13.6,76.0,19.0,15.0,16.1,100.25,,10,18,28,16,5
19.0,13.4,70.0,19.0,11.0,16.1,100.27,,4,13,17,24,5
17.1,12.7,75.0,21.0,5.0,16.1,100.27,,2,10,12,29,6
21.4,13.8,61.0,16.0,8.0,16.1,100.23,,2,10,12,34,5
20.4,14.5,69.0,21.0,5.0,16.1,100.2,,2,9,11,35,4
18.2,13.2,72.0,23.0,11.0,16.1,100.16,,2,8,9,30,4
19.5,13.1,66.0,21.0,24.0,16.1,100.13,,2,9,10,27,3
18.2,13.6,74.0,18.0,24.0,16.1,100.1,,1,10,11,30,1
17.6,13.6,77.0,33.0,9.0,16.1,100.15,,1,9,10,27,2
19.2,16.3,83.0,36.0,8.0,12.9,100.25,,1,8,9,19,1
18.3,16.5,89.0,16.0,8.0,16.1,100.27,,0,11,11,17,1
14.7,13.9,95.0,19.0,8.0,16.1,100.32,,0,19,19,12,4
15.9,14.6,92.0,23.0,8.0,16.1,100.34,,0,14,15,14,4
14.9,13.8,93.0,27.0,8.0,16.1,100.36,,0,15,15,11,4
12.0,11.2,95.0,25.0,5.0,16.1,100.43,,0,9,10,13,3
18.2,13.1,72.0,32.0,11.0,16.1,100.45,,0,4,5,14,2
18.0,11.8,67.0,30.0,15.0,16.1,100.45,,0,3,4,14,2
17.5,11.3,67.0,31.0,15.0,16.1,100.44,,0,5,5,12,3
16.5,11.4,72.0,30.0,11.0,16.1,100.43,,1,5,6,11,2
15.5,11.5,77.0,27.0,13.0,16.1,100.44,,1,7,8,8,2
15.1,11.7,80.0,26.0,13.0,16.1,100.47,,3,10,13,5,2
13.8,10.9,83.0,26.0,11.0,16.1,100.51,,5,8,13,7,3
17.3,10.7,65.0,28.0,17.0,16.1,100.54,,5,8,13,9,3
18.5,10.6,60.0,32.0,18.0,16.1,100.55,,4,6,10,11,3
19.6,11.1,58.0,30.0,17.0,16.1,100.57,,3,5,8,13,2
20.8,10.9,53.0,29.0,15.0,16.1,100.57,,2,5,7,15,2
21.2,10.7,51.0,28.0,22.0,16.1,100.6,,2,4,6,17,2
21.5,10.8,50.0,28.0,17.0,16.1,100.6,,2,3,5,19,3
22.7,11.5,49.0,26.0,15.0,16.1,100.58,,1,4,5,21,3
20.1,10.7,54.0,21.0,13.0,16.1,100.55,,1,4,6,20,2
18.9,11.1,60.0,20.0,11.0,16.1,100.54,,1,4,5,20,2
18.6,11.1,61.0,19.0,11.0,16.1,100.53,,2,4,6,18,2
23.3,9.7,42.0,31.0,22.0,16.1,100.53,,1,3,4,20,2
22.9,9.4,42.0,31.0,22.0,16.1,100.55,,1,4,5,15,2
20.9,12.5,58.0,34.0,24.0,16.1,100.6,,0,5,5,14,2
19.5,10.8,57.0,32.0,18.0,16.1,100.67,,0,7,7,13,4
19.1,10.1,56.0,33.0,9.0,16.1,100.72,,1,9,10,12,6
16.1,10.3,68.0,29.0,11.0,16.1,100.79,,1,10,11,9,4
17.5,11.4,67.0,31.0,13.0,16.1,100.76,,0,6,7,12,2
16.6,11.2,70.0,31.0,15.0,16.1,100.75,,0,7,7,11,2
16.2,11.0,71.0,32.0,9.0,16.1,100.74,,1,10,11,9,2
11.9,9.6,86.0,27.0,8.0,16.1,100.72,,0,7,8,10,2
15.5,10.7,73.0,32.0,9.0,16.1,100.68,,0,8,8,10,3
12.1,9.7,85.0,24.0,8.0,16.1,100.66,,0,9,10,10,2
11.7,10.0,89.0,28.0,9.0,16.1,100.68,,1,12,13,9,2
15.4,11.3,76.0,27.0,9.0,16.1,100.74,,7,16,23,6,3
12.5,10.2,86.0,24.0,11.0,16.1,100.78,,10,15,25,7,3
15.5,11.9,79.0,23.0,8.0,16.1,100.76,,9,14,22,11,2
14.5,11.1,80.0,21.0,8.0,16.1,100.79,,13,17,30,10,3
15.7,12.1,79.0,22.0,9.0,16.1,100.79,,13,18,31,10,4
16.4,12.5,77.0,24.0,8.0,16.1,100.76,,10,17,27,15,4
17.4,12.6,73.0,18.0,5.0,16.1,100.7,,7,14,21,24,4
20.1,13.4,65.0,17.0,8.0,16.1,100.68,,4,13,16,28,4
20.4,13.8,66.0,20.0,9.0,16.1,100.64,,3,11,14,37,5
20.8,12.5,59.0,21.0,9.0,16.1,100.6,,2,11,13,39,5
21.1,12.8,59.0,19.0,9.0,16.1,100.58,,1,8,8,47,4
20.9,13.2,61.0,19.0,8.0,16.1,100.56,,1,10,10,48,4
21.6,12.3,55.0,16.0,5.0,16.1,100.53,,1,13,14,46,4
20.4,12.8,61.0,,4.0,16.1,100.52,,0,9,9,51,5
18.6,12.5,67.0,,0.0,16.1,100.52,,0,9,10,48,6
17.6,13.2,75.0,28.0,4.0,16.1,100.56,,0,14,15,38,6
17.4,12.3,72.0,34.0,4.0,16.1,100.55,,0,14,14,35,6
16.7,12.7,77.0,,4.0,16.1,100.55,,0,10,10,16,4
19.6,12.9,65.0,35.0,5.0,16.1,100.56,,1,8,8,14,4
17.0,12.9,77.0,,0.0,16.1,100.54,,0,5,6,15,5
15.4,12.4,82.0,,4.0,16.1,100.53,,0,5,5,15,5
15.0,12.5,85.0,23.0,5.0,16.1,100.52,,0,5,5,14,6
14.5,12.2,86.0,,4.0,16.1,100.53,,1,6,7,12,6
15.2,12.2,82.0,,4.0,16.1,100.55,,2,10,11,9,6
17.3,13.0,76.0,,4.0,16.1,100.59,,10,15,25,5,8
19.0,13.1,68.0,5.0,13.0,16.1,100.62,,14,17,31,7,7
19.2,13.2,68.0,8.0,18.0,16.1,100.64,,4,9,13,19,4
19.3,13.2,67.0,8.0,21.0,16.1,100.64,,6,11,16,18,4
19.0,13.8,71.0,8.0,21.0,16.1,100.65,,4,9,12,25,4
19.1,14.6,75.0,9.0,21.0,16.1,100.65,,4,10,14,27,4
19.2,15.1,77.0,8.0,15.0,16.1,100.66,,3,8,11,29,5
19.7,15.8,78.0,9.0,17.0,16.1,100.64,,3,8,11,30,7
20.1,16.2,78.0,7.0,17.0,16.1,100.62,,1,5,7,32,5
21.0,15.4,70.0,8.0,17.0,16.1,100.61,,1,5,7,29,5
