Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Wind Chill,NO,NO2,NOx,O3,PM25
18.8,13.6,71.0,18.0,15.0,16.1,101.01,,1,7,8,34,2
18.5,13.9,74.0,18.0,15.0,16.1,100.98,,1,7,8,39,2
19.9,13.3,66.0,15.0,13.0,16.1,100.93,,1,10,11,38,3
20.1,13.0,63.0,15.0,8.0,16.1,100.9,,1,12,13,39,5
20.4,13.1,62.0,13.0,13.0,16.1,100.87,,0,10,11,40,6
19.4,14.8,74.0,13.0,9.0,16.1,100.93,,0,10,11,36,5
18.8,14.7,77.0,11.0,5.0,16.1,100.96,,0,11,11,35,5
18.5,15.4,82.0,7.0,8.0,16.1,101.01,,0,12,12,37,4
18.5,14.5,77.0,4.0,4.0,16.1,101.03,,0,14,15,29,5
19.2,14.7,75.0,7.0,8.0,16.1,101.02,,0,15,15,24,7
18.4,14.5,78.0,8.0,8.0,16.1,101.0,,0,15,16,22,8
18.1,14.8,81.0,9.0,4.0,16.1,101.0,,0,21,21,14,10
17.5,13.3,76.0,36.0,5.0,16.1,101.02,,0,23,24,12,11
16.4,13.7,84.0,24.0,4.0,16.1,101.03,,9999,9999,9999,9999,11
17.3,12.7,74.0,34.0,5.0,16.1,101.05,,1,24,25,7,11
16.7,12.4,75.0,29.0,5.0,16.1,101.12,,2,22,24,8,11
16.7,12.4,76.0,29.0,5.0,16.1,101.16,,3,18,21,13,9
18.8,13.1,69.0,,4.0,16.1,101.2,,2,11,13,27,6
18.4,13.3,72.0,20.0,9.0,16.1,101.18,,1,6,7,32,5
19.3,13.1,67.0,18.0,11.0,16.1,101.18,,3,10,12,30,6
19.9,14.3,70.0,17.0,13.0,16.1,101.14,,4,13,17,32,9
20.4,15.6,74.0,18.0,18.0,16.1,101.13,,3,12,15,39,6
22.1,12.7,55.0,15.0,17.0,16.1,101.1,,2,8,10,42,6
23.3,10.3,43.0,14.0,13.0,16.1,101.09,,2,9,11,41,5
24.0,10.4,42.0,12.0,13.0,16.1,101.0,,1,8,9,42,5
23.6,11.2,45.0,12.0,15.0,16.1,100.98,,1,7,8,43,4
22.9,12.5,51.0,12.0,13.0,16.1,100.87,,1,10,10,39,5
22.2,12.9,55.0,12.0,13.0,16.1,100.85,,1,9,9,40,5
22.0,14.6,62.0,10.0,15.0,16.1,100.72,,0,10,10,39,3
21.6,15.3,67.0,11.0,15.0,16.1,100.62,,0,9,10,39,3
20.9,17.6,81.0,7.0,11.0,16.1,100.6,,0,12,12,36,2
20.8,17.5,81.0,8.0,8.0,16.1,100.6,,0,9,9,38,2
22.3,16.1,68.0,18.0,9.0,16.1,100.54,,0,6,6,40,3
21.0,16.6,75.0,,4.0,16.1,100.5,,0,7,8,39,5
20.6,17.1,80.0,25.0,9.0,16.1,100.47,,0,9,10,37,3
20.3,17.7,85.0,23.0,21.0,16.1,100.45,,0,8,9,38,4
20.1,17.9,87.0,22.0,21.0,16.1,100.41,,0,8,8,37,6
20.3,18.3,88.0,24.0,13.0,16.1,100.42,,0,6,7,37,8
20.0,18.3,90.0,22.0,17.0,16.1,100.36,,0,7,7,36,9
19.7,18.1,90.0,26.0,17.0,16.1,100.37,,0,11,11,32,10
18.9,17.6,92.0,27.0,9.0,14.5,100.37,,2,16,18,26,10
20.5,18.7,89.0,26.0,8.0,16.1,100.38,,2,12,14,30,9
27.5,20.3,64.0,27.0,26.0,16.1,100.38,,1,6,6,39,8
27.7,18.8,58.0,27.0,28.0,16.1,100.48,,1,5,5,42,10
28.9,17.4,49.0,27.0,26.0,16.1,100.49,,1,4,5,44,10
28.1,15.7,46.0,26.0,30.0,16.1,100.51,,1,4,5,45,9
29.7,14.7,40.0,30.0,32.0,16.1,100.53,,1,4,5,43,9
29.6,14.5,39.0,29.0,34.0,16.1,100.54,,1,4,5,41,15
29.3,13.5,37.0,27.0,35.0,16.1,100.56,,1,4,4,42,15
29.1,12.9,36.0,31.0,35.0,16.1,100.55,,1,3,4,43,10
28.4,11.4,34.0,31.0,32.0,14.5,100.59,,1,3,4,40,10
27.4,10.7,35.0,29.0,34.0,16.1,100.65,,1,3,4,35,11
26.3,8.7,32.0,32.0,28.0,16.1,100.73,,1,3,4,33,9
25.3,10.5,39.0,30.0,30.0,16.1,100.76,,2,5,6,31,9
23.8,10.3,42.0,30.0,28.0,16.1,100.84,,6,9,15,25,8
23.0,8.4,39.0,31.0,21.0,16.1,100.9,,12,13,25,21,7
21.9,8.6,42.0,31.0,18.0,16.1,100.98,,20,16,36,18,6
20.8,9.2,47.0,31.0,11.0,16.1,101.02,,6,10,16,20,5
19.9,9.2,50.0,30.0,17.0,16.1,101.06,,1,6,7,21,5
19.1,8.4,50.0,31.0,8.0,16.1,101.11,,15,13,28,16,5
18.4,8.5,52.0,31.0,11.0,16.1,101.15,,9,11,20,17,5
17.9,8.6,54.0,34.0,9.0,16.1,101.15,,1,6,7,18,5
17.6,8.8,56.0,30.0,9.0,16.1,101.14,,1,10,11,13,5
16.8,9.2,60.0,28.0,11.0,16.1,101.17,,3,16,19,8,6
16.1,9.8,66.0,26.0,15.0,16.1,101.23,,10,20,30,6,5
19.1,9.0,52.0,33.0,9.0,16.1,101.24,,7,15,22,10,4
21.0,9.1,46.0,33.0,17.0,16.1,101.31,,4,10,13,17,3
22.1,9.9,45.0,32.0,18.0,16.1,101.34,,2,5,7,24,2
23.8,9.7,40.0,29.0,18.0,16.1,101.33,,1,4,5,27,2
20.4,13.4,64.0,20.0,22.0,16.1,101.32,,1,5,6,28,3
24.8,9.8,38.0,31.0,13.0,16.1,101.29,,2,6,8,26,3
24.2,10.0,40.0,32.0,21.0,16.1,101.28,,2,6,8,25,4
25.0,9.8,38.0,30.0,8.0,16.1,101.27,,1,4,5,28,4
25.5,8.9,34.0,30.0,5.0,16.1,101.25,,1,4,6,28,3
25.6,8.0,32.0,35.0,21.0,16.1,101.25,,2,5,6,27,3
25.7,8.4,33.0,33.0,9.0,16.1,101.24,,2,5,7,26,4
23.1,12.5,51.0,15.0,9.0,16.1,101.23,,4,6,10,22,5
21.7,12.5,55.0,,4.0,16.1,101.25,,3,7,11,20,5
22.2,8.0,40.0,35.0,11.0,16.1,101.31,,2,6,8,19,4
21.4,7.4,40.0,34.0,11.0,16.1,101.35,,2,6,8,17,4
20.4,9.7,50.0,36.0,15.0,16.1,101.37,,2,8,11,15,4
19.4,8.8,50.0,32.0,13.0,16.1,101.43,,1,5,6,19,4
19.2,9.5,53.0,33.0,8.0,16.1,101.38,,4,10,13,15,4
15.4,10.7,73.0,27.0,9.0,16.1,101.44,,1,10,10,14,4
16.2,10.6,69.0,28.0,5.0,16.1,101.47,,11,20,31,4,3
17.0,10.5,65.0,32.0,8.0,16.1,101.48,,7,21,28,2,4
16.3,10.5,68.0,32.0,8.0,16.1,101.46,,6,21,27,1,4
15.9,10.7,71.0,31.0,5.0,16.1,101.5,,9,21,30,2,4
16.7,11.1,69.0,31.0,5.0,16.1,101.54,,13,20,33,5,5
18.0,13.0,72.0,,4.0,16.1,101.54,,9,19,28,8,4
18.1,12.9,71.0,25.0,9.0,16.1,101.59,,10,18,28,10,4
20.6,12.6,60.0,23.0,9.0,16.1,101.57,,6,12,18,18,3
20.8,12.4,58.0,18.0,17.0,16.1,101.54,,9,16,25,18,3
20.6,14.6,68.0,18.0,17.0,16.1,101.51,,6,14,20,23,4
21.1,14.9,67.0,18.0,15.0,16.1,101.47,,4,13,16,32,5
21.8,15.2,66.0,17.0,17.0,16.1,101.42,,2,8,9,42,5
23.5,12.0,48.0,17.0,15.0,16.1,101.37,,1,8,10,47,5
24.8,10.6,40.0,17.0,17.0,16.1,101.3,,1,10,11,51,5
25.2,10.5,39.0,17.0,15.0,16.1,101.25,,1,10,11,51,5
24.5,12.1,46.0,18.0,15.0,16.1,101.19,,1,13,15,49,5
22.5,15.0,62.0,8.0,13.0,16.1,101.17,,1,18,19,44,5
21.8,14.6,63.0,8.0,13.0,16.1,101.16,,1,12,13,48,6
19.7,15.2,75.0,7.0,9.0,16.1,101.16,,0,16,17,42,7
20.2,14.6,70.0,8.0,5.0,16.1,101.16,,1,13,14,38,6
20.7,15.7,73.0,25.0,8.0,16.1,101.16,,1,17,17,28,2
18.6,16.3,86.0,24.0,11.0,16.1,101.13,,1,28,29,15,4
18.3,16.2,88.0,26.0,5.0,16.1,101.07,,12,33,45,10,8
19.1,15.5,79.0,27.0,8.0,16.1,101.05,,11,28,40,11,11
17.8,15.3,85.0,24.0,8.0,16.1,101.07,,1,19,20,17,14
17.5,14.8,84.0,26.0,11.0,16.1,101.1,,1,16,17,20,14
18.4,14.7,79.0,26.0,5.0,16.1,101.06,,1,19,19,18,14
17.9,15.0,83.0,25.0,5.0,16.1,101.09,,3,25,29,11,15
18.5,15.4,82.0,25.0,5.0,16.1,101.11,,3,21,24,18,9
18.8,16.3,85.0,23.0,8.0,16.1,101.06,,4,19,23,23,9
19.6,16.3,81.0,22.0,9.0,16.1,101.06,,9,25,34,19,9
21.2,17.6,80.0,20.0,13.0,16.1,101.01,,5,19,24,28,8
22.4,18.0,76.0,21.0,8.0,16.1,100.93,,2,12,14,44,8
23.9,18.4,71.0,18.0,15.0,16.1,100.88,,1,10,11,56,9
26.1,17.6,59.0,18.0,18.0,16.1,100.85,,1,10,11,65,8
27.5,16.9,52.0,17.0,22.0,16.1,100.72,,1,10,11,62,9
28.0,16.5,49.0,17.0,26.0,16.1,100.63,,1,8,9,59,11
25.7,18.5,64.0,18.0,18.0,16.1,100.59,,1,8,9,59,10
23.8,19.0,74.0,26.0,9.0,16.1,100.46,,1,7,8,61,7
24.5,19.4,73.0,20.0,26.0,16.1,100.39,,1,8,9,56,9
23.4,18.5,74.0,22.0,24.0,16.1,100.36,,1,10,11,52,11
23.6,19.0,75.0,22.0,21.0,16.1,100.28,,0,10,10,54,11
22.6,19.0,80.0,22.0,26.0,16.1,100.28,,0,9,10,54,12
20.8,18.2,85.0,25.0,8.0,16.1,100.3,,2,16,18,45,12
21.1,18.9,87.0,20.0,11.0,16.1,100.23,,0,8,8,50,13
21.4,19.2,87.0,24.0,17.0,16.1,100.19,,0,9,9,45,15
20.4,18.2,87.0,28.0,11.0,16.1,100.18,,1,10,11,39,11
19.8,17.8,88.0,23.0,22.0,16.1,100.18,,5,21,26,26,9
20.2,17.8,86.0,23.0,13.0,16.1,100.21,,1,14,15,29,8
20.7,17.9,84.0,23.0,17.0,16.1,100.19,,0,9,10,31,8
19.2,17.4,89.0,25.0,13.0,16.1,100.13,,1,11,12,28,8
19.0,17.5,91.0,25.0,15.0,16.1,100.16,,3,23,26,14,8
19.8,18.0,89.0,26.0,17.0,16.1,100.22,,4,18,21,17,7
22.9,19.9,83.0,26.0,15.0,16.1,100.26,,2,11,14,25,6
27.2,21.6,71.0,27.0,17.0,16.1,100.21,,2,9,11,34,6
28.7,21.6,65.0,27.0,22.0,16.1,100.18,,1,8,9,43,6
24.0,20.5,81.0,19.0,22.0,14.5,100.2,,2,10,12,46,7
25.7,21.1,76.0,20.0,24.0,16.1,100.19,,1,10,11,52,10
26.1,19.4,66.0,23.0,15.0,16.1,100.18,,1,5,5,49,14
33.1,15.2,33.0,25.0,17.0,16.1,100.13,,1,5,6,49,12
34.4,14.7,30.0,29.0,24.0,16.1,100.11,,1,4,5,47,10
34.5,14.2,29.0,30.0,30.0,16.1,100.08,,1,4,5,47,8
32.5,15.0,34.0,26.0,30.0,16.1,100.07,,1,4,5,46,7
31.9,14.6,35.0,26.0,30.0,16.1,100.0,,1,4,4,43,7
33.0,13.5,30.0,29.0,24.0,16.1,100.01,,1,4,5,41,7
31.0,14.5,36.0,27.0,30.0,16.1,100.07,,1,4,4,37,8
29.9,12.6,34.0,29.0,22.0,16.1,100.14,,1,5,6,33,9
29.1,14.5,40.0,27.0,17.0,16.1,100.19,,1,8,9,30,6
28.3,14.3,42.0,31.0,15.0,16.1,100.22,,1,8,9,29,6
27.2,14.8,46.0,30.0,15.0,16.1,100.22,,1,7,8,29,7
26.2,14.8,49.0,29.0,22.0,16.1,100.19,,1,6,7,30,7
25.4,14.7,51.0,29.0,17.0,16.1,100.21,,1,5,6,30,6
25.6,14.5,50.0,31.0,15.0,16.1,100.24,,0,4,5,31,5
24.9,14.5,52.0,31.0,15.0,16.1,100.27,,0,5,6,29,5
23.9,14.5,55.0,30.0,13.0,16.1,100.28,,0,6,7,28,5
23.2,14.6,58.0,31.0,13.0,16.1,100.3,,1,8,9,28,4
24.0,15.1,57.0,31.0,13.0,16.1,100.32,,2,12,14,27,4
24.0,15.9,60.0,26.0,9.0,16.1,100.36,,1,8,10,32,4
27.1,15.7,49.0,30.0,18.0,16.1,100.34,,1,6,7,36,4
28.8,15.2,43.0,30.0,24.0,16.1,100.38,,1,4,5,37,6
30.4,14.6,38.0,30.0,32.0,16.1,100.38,,1,3,4,36,7
31.6,13.6,33.0,33.0,21.0,16.1,100.36,,1,3,4,36,9
31.1,13.5,34.0,31.0,13.0,16.1,100.36,,1,4,5,37,8
32.8,15.4,34.0,32.0,17.0,16.1,100.33,,1,4,5,37,7
28.5,15.0,43.0,15.0,13.0,16.1,100.34,,1,8,9,39,5
26.9,16.7,53.0,17.0,13.0,16.1,100.34,,1,8,10,43,4
26.4,16.8,55.0,21.0,11.0,16.1,100.31,,1,9,10,42,4
27.9,16.2,48.0,18.0,9.0,16.1,100.34,,1,4,5,33,5
30.7,14.3,36.0,,9.0,16.1,100.33,,1,3,4,31,7
29.8,13.2,35.0,35.0,18.0,16.1,100.37,,1,5,6,27,6
28.8,13.3,38.0,35.0,17.0,16.1,100.44,,0,6,6,26,3
27.6,14.8,45.0,34.0,11.0,16.1,100.49,,1,7,7,22,2
26.9,15.8,50.0,36.0,5.0,16.1,100.57,,1,7,7,21,5
25.8,16.0,54.0,34.0,11.0,16.1,100.58,,1,8,9,19,6
25.3,15.8,55.0,33.0,8.0,16.1,100.62,,1,7,8,20,7
25.0,15.7,56.0,2.0,11.0,16.1,100.6,,1,7,8,19,8
24.2,15.3,57.0,4.0,13.0,16.1,100.61,,1,8,8,17,8
22.6,15.8,65.0,8.0,11.0,16.1,100.65,,9999,9999,9999,9999,8
22.4,16.1,67.0,7.0,13.0,16.1,100.67,,1,7,7,16,8
21.7,16.1,70.0,7.0,15.0,16.1,100.7,,1,4,4,19,8
21.2,15.6,70.0,7.0,21.0,16.1,100.71,,1,3,4,19,7
22.4,16.6,69.0,7.0,21.0,16.1,100.71,,1,3,4,21,6
21.3,16.2,72.0,7.0,22.0,16.1,100.72,,1,4,5,21,5
21.4,16.9,75.0,6.0,24.0,16.1,100.73,,1,4,5,22,4
22.0,17.6,76.0,7.0,26.0,16.1,100.72,,1,4,5,24,3
22.8,17.9,73.0,7.0,26.0,16.1,100.67,,1,3,5,28,2
23.0,18.1,74.0,7.0,24.0,16.1,100.63,,1,4,5,31,2
22.6,18.4,77.0,7.0,26.0,16.1,100.59,,1,4,4,32,3
22.1,18.6,80.0,7.0,22.0,16.1,100.54,,1,4,5,29,4
22.6,18.9,79.0,7.0,24.0,16.1,100.48,,1,4,4,28,4
22.3,19.3,83.0,7.0,22.0,16.1,100.48,,1,4,5,27,4
22.8,19.6,82.0,7.0,21.0,16.1,100.43,,2,10,12,23,3
22.3,19.5,84.0,7.0,15.0,16.1,100.47,,2,11,13,23,4
22.6,19.0,80.0,7.0,17.0,16.1,100.42,,1,10,11,22,5
21.5,18.7,84.0,7.0,18.0,16.1,100.38,,1,8,8,22,5
21.3,18.7,85.0,7.0,17.0,16.1,100.39,,1,9,10,20,4
21.1,19.1,88.0,9.0,11.0,16.1,100.34,,1,10,11,19,4
21.0,19.3,90.0,8.0,13.0,16.1,100.27,,1,6,7,30,4
21.0,19.5,91.0,,0.0,16.1,100.27,,1,5,5,35,4
20.9,20.1,95.0,,0.0,16.1,100.19,,1,4,5,35,5
21.1,20.1,94.0,28.0,5.0,16.1,100.16,,1,7,7,30,5
21.8,20.6,93.0,29.0,5.0,16.1,100.17,,1,11,12,25,7
23.8,20.8,83.0,,4.0,11.3,100.14,,0,8,9,31,9
22.4,21.7,96.0,16.0,11.0,16.1,100.13,,0,8,8,34,6
21.5,20.2,92.0,19.0,15.0,16.1,100.07,,0,7,8,37,6
21.3,19.6,90.0,18.0,15.0,16.1,100.1,,0,13,13,34,9
21.7,20.2,91.0,18.0,9.0,16.1,100.11,,1,15,15,30,9
21.1,20.3,95.0,25.0,5.0,16.1,100.09,,2,20,22,23,8
21.8,20.8,94.0,19.0,9.0,16.1,100.09,,1,14,15,29,8
21.5,20.3,93.0,27.0,13.0,16.1,100.13,,2,10,12,32,12
22.4,20.7,90.0,26.0,11.0,16.1,100.09,,6,17,23,23,11
23.8,22.4,92.0,19.0,22.0,6.4,100.05,,2,11,13,34,9
24.5,22.2,87.0,19.0,15.0,6.4,100.02,,1,7,8,41,10
31.1,18.0,45.0,29.0,24.0,16.1,100.0,,1,4,5,39,11
30.9,17.1,43.0,29.0,28.0,16.1,99.99,,1,4,5,38,12
30.8,15.1,38.0,30.0,28.0,16.1,99.99,,1,4,5,37,11
29.5,14.8,40.0,30.0,24.0,16.1,100.02,,2,5,7,35,7
28.6,15.2,44.0,29.0,18.0,16.1,100.09,,3,8,10,32,5
27.5,15.4,47.0,27.0,15.0,16.1,100.16,,5,14,19,25,3
21.6,16.6,73.0,24.0,15.0,16.1,100.22,,4,18,23,19,4
26.2,16.9,56.0,30.0,21.0,16.1,100.26,,1,7,8,27,3
24.6,15.9,58.0,30.0,17.0,16.1,100.3,,2,6,8,24,5
23.4,15.8,62.0,30.0,21.0,16.1,100.32,,1,5,6,21,6
22.4,15.7,66.0,30.0,17.0,16.1,100.34,,2,5,6,20,5
21.6,15.3,67.0,31.0,18.0,16.1,100.37,,3,5,8,18,4
20.5,15.1,71.0,29.0,11.0,16.1,100.43,,1,4,5,18,4
19.7,15.0,74.0,29.0,9.0,16.1,100.46,,1,5,6,16,5
17.5,14.8,84.0,25.0,9.0,16.1,100.51,,1,9,10,12,4
18.2,15.5,84.0,25.0,13.0,16.1,100.57,,3,10,13,12,4
19.9,15.9,77.0,23.0,8.0,16.1,100.62,,4,10,13,14,4
22.6,16.0,66.0,31.0,11.0,16.1,100.64,,3,9,12,17,3
21.3,16.6,74.0,20.0,17.0,16.1,100.65,,2,7,9,23,3
22.2,16.8,71.0,20.0,21.0,16.1,100.65,,4,11,15,24,5
22.7,17.0,70.0,19.0,21.0,16.1,100.67,,3,11,14,32,6
23.1,18.0,72.0,19.0,22.0,16.1,100.63,,2,8,10,40,7
22.7,17.4,72.0,18.0,17.0,16.1,100.6,,2,8,10,40,5
23.6,16.9,66.0,17.0,18.0,16.1,100.57,,2,7,9,40,2
25.1,16.7,59.0,17.0,17.0,16.1,100.5,,1,7,8,42,2
26.1,16.3,54.0,17.0,15.0,16.1,100.47,,1,9,11,40,5
24.3,16.4,61.0,17.0,17.0,16.1,100.45,,1,9,9,44,7
23.5,18.0,71.0,21.0,9.0,16.1,100.45,,4,16,20,32,8
24.0,18.3,70.0,19.0,5.0,16.1,100.45,,4,10,14,23,8
27.6,14.5,44.0,31.0,15.0,16.1,100.45,,2,9,11,21,6
26.7,15.6,50.0,34.0,11.0,16.1,100.5,,2,13,15,17,7
22.4,17.0,71.0,,4.0,16.1,100.49,,4,19,23,9,8
21.3,17.8,80.0,,0.0,6.4,100.53,,6,26,32,3,8
20.8,16.9,78.0,27.0,4.0,4.8,100.53,,3,25,28,7,9
19.6,16.5,82.0,24.0,4.0,16.1,100.51,,8,27,35,4,9
19.5,16.3,82.0,23.0,5.0,16.1,100.53,,15,29,44,1,10
18.8,16.6,87.0,26.0,5.0,16.1,100.51,,14,27,41,1,11
18.4,16.6,89.0,22.0,8.0,16.1,100.5,,18,26,44,1,12
18.2,16.6,90.0,25.0,8.0,16.1,100.5,,16,24,40,3,12
19.4,16.7,84.0,26.0,8.0,16.1,100.53,,7,18,25,9,11
20.4,17.7,84.0,23.0,8.0,16.1,100.54,,7,18,25,14,7
21.3,18.2,82.0,20.0,8.0,16.1,100.51,,11,25,36,13,7
22.2,18.3,78.0,19.0,15.0,16.1,100.51,,10,24,33,19,7
23.5,18.5,73.0,21.0,9.0,16.1,100.49,,4,15,18,35,8
24.3,19.3,73.0,21.0,11.0,16.1,100.44,,2,13,15,46,9
25.7,18.9,66.0,19.0,22.0,16.1,100.36,,2,14,16,44,9
26.1,19.2,65.0,19.0,22.0,16.1,100.32,,1,9,10,48,11
26.0,18.8,64.0,20.0,26.0,16.1,100.27,,2,10,12,44,12
25.4,18.7,66.0,21.0,15.0,16.1,100.22,,1,6,7,44,7
27.2,18.3,58.0,22.0,21.0,16.1,100.19,,1,6,7,41,4
24.4,18.7,70.0,8.0,22.0,16.1,100.27,,1,9,10,35,5
26.2,20.3,70.0,4.0,13.0,16.1,100.26,,1,9,9,33,5
23.9,20.1,79.0,36.0,34.0,1.6,100.3,,1,11,12,31,6
22.7,19.9,84.0,,0.0,16.1,100.37,,1,17,17,23,8
23.3,19.6,80.0,29.0,9.0,16.1,100.34,,1,22,23,16,9
23.7,20.7,83.0,,4.0,16.1,100.37,,2,22,24,14,9
23.9,20.6,82.0,29.0,8.0,16.1,100.37,,2,25,27,10,11
23.3,20.3,83.0,,0.0,16.1,100.34,,4,25,29,8,11
23.9,19.0,74.0,,8.0,16.1,100.33,,7,26,33,8,11
21.9,20.1,90.0,,0.0,16.1,100.3,,5,25,30,7,12
21.4,20.3,94.0,,0.0,16.1,100.31,,3,23,26,10,12
20.7,19.7,94.0,22.0,4.0,16.1,100.34,,1,22,24,9,12
20.7,19.4,92.0,,0.0,11.3,100.36,,4,24,28,6,13
20.9,19.6,92.0,,4.0,12.9,100.42,,5,18,23,12,13
22.8,19.8,83.0,22.0,5.0,16.1,100.43,,5,15,20,17,10
24.5,19.0,71.0,18.0,5.0,16.1,100.43,,4,13,17,19,8
24.5,20.1,76.0,20.0,9.0,16.1,100.41,,5,15,20,22,8
25.6,19.1,67.0,13.0,13.0,16.1,100.38,,5,21,27,26,8
24.4,18.9,71.0,11.0,9.0,16.1,100.39,,3,14,17,40,7
24.9,19.6,72.0,15.0,11.0,16.1,100.38,,2,11,13,38,6
25.7,18.9,65.0,7.0,9.0,16.1,100.34,,6,17,22,28,8
26.3,17.6,58.0,13.0,9.0,16.1,100.29,,3,14,17,30,8
27.3,17.0,53.0,13.0,11.0,16.1,100.26,,4,14,18,26,8
26.7,17.2,55.0,11.0,9.0,16.1,100.22,,3,11,13,27,8
25.9,17.7,60.0,,4.0,16.1,100.23,,3,12,15,24,8
26.0,16.6,56.0,,4.0,16.1,100.24,,3,11,14,25,8
25.3,16.9,59.0,7.0,5.0,16.1,100.28,,1,8,9,28,7
24.9,17.1,61.0,8.0,9.0,16.1,100.29,,1,10,11,28,6
24.1,17.5,66.0,11.0,4.0,16.1,100.35,,7,15,22,20,7
25.7,16.4,56.0,34.0,24.0,16.1,100.33,,2,7,10,25,6
23.6,16.9,65.0,35.0,18.0,16.1,100.32,,5,11,15,19,5
23.6,16.5,64.0,33.0,17.0,16.1,100.32,,7,12,20,17,5
23.3,18.0,72.0,33.0,18.0,16.1,100.34,,3,9,12,13,4
23.4,17.4,69.0,35.0,17.0,16.1,100.34,,1,4,6,16,4
22.0,17.1,73.0,5.0,18.0,16.1,100.37,,1,5,6,11,7
21.9,15.8,68.0,4.0,22.0,16.1,100.38,,1,7,8,12,10
21.1,14.2,64.0,5.0,22.0,16.1,100.41,,4,13,17,9,9
21.1,13.2,60.0,4.0,15.0,16.1,100.47,,3,12,16,10,7
21.7,13.6,60.0,4.0,9.0,16.1,100.52,,5,14,19,11,5
22.6,14.4,59.0,8.0,8.0,16.1,100.56,,5,14,19,14,5
22.1,15.2,64.0,13.0,8.0,16.1,100.58,,5,14,19,15,9999
22.4,15.7,65.0,8.0,9.0,16.1,100.6,,5,13,18,19,9999
22.2,16.3,69.0,8.0,11.0,16.1,100.59,,4,13,17,28,10
22.8,16.0,65.0,11.0,15.0,16.1,100.6,,3,14,17,31,10
22.9,15.9,64.0,12.0,9.0,16.1,100.58,,3,15,18,29,10
23.6,16.8,65.0,7.0,8.0,16.1,100.56,,5,16,21,27,10
24.1,16.4,62.0,12.0,8.0,16.1,100.53,,4,16,20,27,10
24.3,17.2,64.0,11.0,8.0,14.5,100.51,,3,15,18,25,10
24.3,17.2,64.0,12.0,5.0,16.1,100.52,,2,12,14,29,10
23.8,17.7,68.0,,4.0,16.1,100.54,,2,13,15,27,14
23.0,17.5,71.0,7.0,4.0,16.1,100.54,,1,13,13,27,16
21.9,18.4,80.0,,0.0,16.1,100.58,,1,16,17,20,17
23.3,15.6,61.0,30.0,8.0,16.1,100.6,,1,10,11,16,12
24.0,14.5,55.0,34.0,9.0,16.1,100.66,,1,7,8,14,9
22.7,13.9,57.0,4.0,21.0,16.1,100.66,,1,6,7,12,8
21.9,13.3,58.0,5.0,28.0,16.1,100.66,,1,4,5,13,8
21.1,13.3,61.0,6.0,30.0,8.1,100.71,,1,4,5,16,8
20.6,13.1,62.0,6.0,30.0,9.7,100.69,,1,5,5,16,8
20.3,13.3,64.0,6.0,28.0,9.7,100.7,,1,4,5,16,7
20.0,13.4,65.0,5.0,26.0,2.0,100.7,,1,4,4,16,7
19.7,13.7,68.0,6.0,24.0,2.0,100.69,,1,5,5,15,6
19.5,14.2,71.0,5.0,22.0,2.8,100.8,,1,6,6,15,5
19.3,13.9,70.0,5.0,26.0,4.8,100.83,,1,6,8,15,5
19.3,14.0,71.0,5.0,24.0,6.4,100.85,,2,7,9,14,4
19.8,15.2,75.0,6.0,22.0,16.1,100.85,,2,6,8,16,3
20.8,14.9,68.0,6.0,32.0,16.1,100.85,,2,4,6,19,5
21.3,14.6,65.0,6.0,30.0,16.1,100.86,,1,3,5,22,5
22.7,15.4,63.0,6.0,28.0,16.1,100.83,,1,3,4,23,3
22.9,16.4,66.0,7.0,22.0,16.1,100.83,,1,3,3,24,3
22.4,16.2,68.0,8.0,24.0,16.1,100.78,,1,3,3,26,2
22.5,16.7,69.0,7.0,24.0,16.1,100.74,,1,2,3,26,4
23.3,17.1,68.0,7.0,22.0,16.1,100.7,,1,3,4,27,6
23.2,15.6,62.0,7.0,21.0,16.1,100.68,,1,4,4,26,4
23.5,15.3,60.0,7.0,21.0,16.1,100.68,,1,5,6,25,3
22.6,15.4,64.0,7.0,21.0,16.1,100.68,,0,6,6,24,3
22.2,15.0,63.0,6.0,21.0,16.1,100.69,,1,7,7,22,2
22.4,15.5,65.0,6.0,21.0,16.1,100.77,,0,6,6,23,2
21.9,16.8,72.0,6.0,21.0,16.1,100.77,,0,6,6,24,3
21.6,16.7,73.0,6.0,17.0,16.1,100.74,,0,7,7,24,6
21.8,16.0,69.0,7.0,18.0,16.1,100.73,,0,5,6,28,5
22.0,17.2,74.0,7.0,22.0,16.1,100.69,,0,5,5,28,5
21.6,16.6,73.0,6.0,26.0,16.1,100.66,,0,4,5,24,6
21.4,15.6,69.0,5.0,22.0,16.1,100.68,,9999,9999,9999,9999,7
21.5,14.0,62.0,5.0,18.0,16.1,100.67,,0,6,6,21,7
21.5,13.8,61.0,5.0,17.0,16.1,100.68,,0,5,5,23,6
21.4,14.3,64.0,6.0,18.0,16.1,100.73,,0,5,5,24,4
21.6,14.3,63.0,6.0,22.0,16.1,100.75,,1,6,7,22,4
21.8,14.6,63.0,7.0,24.0,16.1,100.77,,1,6,7,22,3
21.3,15.8,71.0,6.0,18.0,16.1,100.81,,1,6,7,22,2
21.2,16.1,72.0,6.0,22.0,16.1,100.81,,1,6,7,22,2
